# file...... internal_air_temperature.csv
# date...... Thu May 11 18:42:22 2017
# user...... vagrant
# host...... (null)
# group..... class=house
# property.. air_temperature
# limit..... 0
# interval.. 60
# timestamp,F1_house_B0,F1_house_C1,F1_house_C2,F1_house_B3,F1_house_B4,F1_house_A5,F1_house_B6,F1_house_B7,F1_house_A8,F1_house_A9,F1_house_C10,F1_house_A11,F1_house_A12,F1_house_A13,F1_house_C14,F1_house_A15,F1_house_A16,F1_house_C17,F1_house_C18,F1_house_B19,F1_house_B20,F1_house_C21,F1_house_B22,F1_house_B23,F1_house_B24,F1_house_A25,F1_house_A26,F1_house_C27,F1_house_A28,F1_house_C29
2009-06-03 10:45:00 EDT,+67.6630495711,+70.9427646058,+67.9767583334,+67.9420561854,+68.7623958387,+68.6999826257,+69.0720961387,+68.666736509,+67.4215998051,+66.3002248823,+68.4705925517,+69.7171201162,+69.5566984671,+69.6819299947,+67.8860174416,+68.3787111653,+67.5353671318,+70.2807987244,+68.5284548247,+68.4063198396,+70.0231572303,+70.426326219,+67.3056995561,+70.0183733715,+69.1914526069,+69.3076668191,+66.8719192551,+67.7495319416,+69.9951075271,+67.3419898534
2009-06-03 10:46:00 EDT,+67.6585557066,+70.9389769413,+67.9765911448,+67.936867354,+68.7575096357,+68.7022770281,+69.0664109789,+68.6619885732,+67.4045789574,+66.2910924683,+68.4581602492,+69.7137360045,+69.549629045,+69.676005011,+67.8763365489,+68.3731970767,+67.5338221453,+70.2727402386,+68.516570254,+68.4019154287,+70.019299656,+70.4215701977,+67.2954611311,+70.0116526985,+69.1822061687,+69.3017057474,+66.8656408876,+67.7452213899,+69.9860359679,+67.3362680247
2009-06-03 10:47:00 EDT,+67.6540733536,+70.9351940184,+67.9762931139,+67.9316854817,+68.7526800725,+68.7045678026,+69.0607364584,+68.6572480898,+67.3876114259,+66.28197162,+68.4457589315,+69.7103562498,+69.5425723986,+69.6700899114,+67.8666747989,+68.3676882188,+67.5322202531,+70.2646941072,+68.5047145034,+68.3975166905,+70.0154458794,+70.4170611251,+67.2852395211,+70.0049403556,+69.1729776869,+69.2957540814,+66.8593718154,+67.7409182799,+69.9770538668,+67.3305595087
2009-06-03 10:48:00 EDT,+67.6496024853,+70.9318972113,+67.9758971256,+67.9265105597,+68.7477548224,+68.7068549605,+69.0550725591,+68.6525150474,+67.3706970438,+66.2728645628,+68.4333885176,+69.7069808463,+69.5355285063,+69.6641846801,+67.8570321544,+68.3621847787,+67.5305729863,+70.2566603127,+68.4928875032,+68.3931236333,+70.0115958978,+70.4124696304,+67.2750347433,+69.9982363341,+69.1637671266,+69.2899220786,+66.8531120318,+67.7366225993,+69.9679979959,+67.3248643081
2009-06-03 10:49:00 EDT,+67.6451430742,+70.9291414235,+67.9754279065,+67.9213425792,+68.7427525572,+68.7091385118,+69.0494192624,+68.6477894345,+67.3538356445,+66.2637730008,+68.4210489274,+69.7036097888,+69.5284973464,+69.658289301,+67.847408578,+68.3566869148,+67.5288896383,+70.2486388373,+68.4810891836,+68.3887362632,+70.0077497086,+70.4078091295,+67.2648468084,+69.9915406251,+69.1545744531,+69.2854789111,+66.846861529,+67.7325432291,+69.9588846923,+67.3191824187
2009-06-03 10:50:00 EDT,+67.6406950925,+70.9262273513,+67.9749040485,+67.9166110092,+68.7376885441,+68.7114184657,+69.0437765495,+68.6430712395,+67.3370270621,+66.2546982365,+68.408740082,+69.7002430716,+69.5214788966,+69.652403758,+67.8378040322,+68.351194761,+67.5271776986,+70.2406296633,+68.4693194751,+68.3843545839,+70.0039073089,+70.4030910036,+67.2546757213,+69.9852574466,+69.1453996317,+69.2807824149,+66.8406202978,+67.7292134826,+69.9497272158,+67.313513831
2009-06-03 10:51:00 EDT,+67.636258512,+70.9231872369,+67.9743395307,+67.9118717492,+68.7325752658,+68.7136948304,+69.0381444015,+68.6383604509,+67.320271131,+66.2456412623,+68.3964619029,+69.6968806892,+69.5144731348,+69.6465280349,+67.8282184798,+68.34570843,+67.5254432029,+70.2326327726,+68.4575783082,+68.3799785974,+70.0000686958,+70.3983249075,+67.2445214821,+69.9792866425,+69.1370133802,+69.2758878063,+66.834388328,+67.7257574056,+69.9405363279,+67.307858531
2009-06-03 10:52:00 EDT,+67.6318333043,+70.9200469332,+67.9737448637,+67.9070917389,+68.7274229284,+68.715967614,+69.0325227994,+68.6336570572,+67.3038315446,+66.2366028323,+68.3842143125,+69.693522636,+69.5074800386,+69.6406621156,+67.8186518833,+68.3402280167,+67.5236910152,+70.224648147,+68.4458656137,+68.3756083041,+69.9962338661,+70.3935190313,+67.2343840867,+69.9732385345,+69.1289694731,+69.2708386721,+66.828165609,+67.7222002485,+69.9313207617,+67.3022165015
2009-06-03 10:53:00 EDT,+67.6274194409,+70.9168271697,+67.9731279497,+67.9022782476,+68.7222398759,+68.7182368236,+69.0269117239,+68.630034443,+67.2880531673,+66.2275835162,+68.3719972336,+69.6902009082,+69.5004995856,+69.6348059839,+67.8091042054,+68.3347536008,+67.5219250551,+70.2166757685,+68.4341813226,+68.3712437034,+69.9929614556,+70.3886803225,+67.2242635276,+69.967125651,+69.1207545539,+69.2656694187,+66.8219521294,+67.718562474,+69.9220876038,+67.2965877222
2009-06-03 10:54:00 EDT,+67.6230168933,+70.913544568,+67.9724947298,+67.89743743,+68.7170329301,+68.7205024664,+69.0213111558,+68.6263889865,+67.2721748689,+66.2185837423,+68.3598105892,+69.6877149895,+69.4935317531,+69.6289596236,+67.7995754089,+68.3292852489,+67.5201484811,+70.2087156188,+68.422525366,+68.3668847933,+69.9896599323,+70.3838146741,+67.2141597941,+69.9609586801,+69.1124122047,+69.2604072052,+66.8157478773,+67.7148606644,+69.9128426039,+67.2909721709
2009-06-03 10:55:00 EDT,+67.6186256328,+70.9102124552,+67.9718496702,+67.8925744968,+68.7118076679,+68.722764549,+69.0157210758,+68.622602044,+67.2562310934,+66.209603829,+68.3476543031,+69.6850750003,+69.4865765188,+69.6231230183,+67.7900654565,+68.3238230168,+67.518363838,+70.2013352091,+68.4108976752,+68.3625315712,+69.9862978867,+70.3789270849,+67.2040728732,+69.95474674,+69.1039759004,+69.2550734691,+66.8095528407,+67.7111082568,+69.9035904265,+67.2853698236
2009-06-03 10:56:00 EDT,+67.6142456306,+70.906841517,+67.9711961283,+67.8876938592,+68.706568648,+68.7250230779,+69.0101414647,+68.6187021819,+67.2402483766,+66.2006440111,+68.3355282991,+69.6823158586,+69.47963386,+69.6172961521,+67.780574311,+68.3183669507,+67.5165731766,+70.1939933466,+68.3992981817,+68.3581840334,+69.9828849158,+70.3740217949,+67.1940027495,+69.9484976093,+69.0954713508,+69.2496851311,+66.8033670071,+67.7073161397,+69.8943348551,+67.2797806549
2009-06-03 10:57:00 EDT,+67.6098768583,+70.9034403209,+67.9705366277,+67.8827992517,+68.7013195967,+68.7272780594,+69.0045723029,+68.614712464,+67.2242471537,+66.1917044579,+68.3234325014,+69.6794647726,+69.4727037541,+69.6114790086,+67.7720038742,+68.3129170889,+67.5147781486,+70.1865959282,+68.387726817,+68.3538421761,+69.9794291811,+70.3691024,+67.1839494059,+69.9422179236,+69.0869183001,+69.2442555463,+66.7971903637,+67.7034931356,+69.8850789578,+67.2742046383
2009-06-03 10:58:00 EDT,+67.605519287,+70.9000157356,+67.9698730647,+67.8778938354,+68.6960635596,+68.7295294997,+68.9990135712,+68.6106515114,+67.2082431535,+66.1827852891,+68.3113668346,+69.6765429429,+69.4657861786,+69.6056715717,+67.763562069,+68.307473463,+67.5129800851,+70.1791536751,+68.3761835129,+68.3495059944,+69.9759376231,+70.36417195,+67.1739128236,+69.9359133433,+69.0783319095,+69.2387952548,+66.7910228977,+67.6996463927,+69.8758252221,+67.2686417465
2009-06-03 10:59:00 EDT,+67.6011728883,+70.8965732682,+67.9692068645,+67.8729802858,+68.6908030257,+68.7317774046,+68.9934652502,+68.6065343578,+67.1922484744,+66.1738865855,+68.2993312233,+69.6735668885,+69.4588811108,+69.5998738252,+67.7549870605,+68.3020360986,+67.5111800579,+70.1716755989,+68.3646682014,+68.3451754834,+69.9724161439,+70.3592330314,+67.1638929825,+69.9295886963,+69.069723819,+69.2333125745,+66.7848645961,+67.6957817022,+69.8665756641,+67.2630919515
2009-06-03 11:00:00 EDT,+67.5968376336,+70.8931173333,+67.9685390975,+67.8680608677,+68.6855400286,+68.7340217801,+68.9879273205,+68.6023731401,+67.1762724137,+66.1650083986,+68.2873255926,+69.6705494807,+69.4519885284,+69.5941536763,+67.7463091061,+68.2966050163,+67.5093789304,+70.1641692743,+68.3532446618,+68.3408506375,+69.9688697625,+70.3542878374,+67.1538898616,+69.923248101,+69.0611029635,+69.227814069,+66.7787154459,+67.6919037556,+69.8573319171,+67.2575552248
